run_id,condition,app,rep,overall_precision,overall_recall,overall_f1,num_turns,tool_calls,duration_s,model_s,tool_s,other_s,input_tokens,cache_creation_tokens,cache_read_tokens,effective_input_tokens,output_tokens,effective_tokens
official_haiku,baseline,WebTestBench_0010,7,0.6667,0.4,0.5,128,127,390.7,286.5,29.1,75.1,1035,122757,8385719,"=IF(COUNT(N68,O68,P68)=0,"""",N68+O68*2+P68*0.1)",25676,"=IF(COUNT(Q68,R68)=0,"""",Q68+R68*3)"
official_haiku,baseline,WebTestBench_0010,8,1.0,0.2,0.3333,128,127,452.1,313.8,28.4,109.9,1027,132899,8896128,"=IF(COUNT(N69,O69,P69)=0,"""",N69+O69*2+P69*0.1)",30824,"=IF(COUNT(Q69,R69)=0,"""",Q69+R69*3)"
official_haiku,baseline,WebTestBench_0010,9,0.0,0.0,0.0,132,131,436.0,294.4,31.9,109.7,1059,132115,9161710,"=IF(COUNT(N70,O70,P70)=0,"""",N70+O70*2+P70*0.1)",28072,"=IF(COUNT(Q70,R70)=0,"""",Q70+R70*3)"
official_haiku,baseline,WebTestBench_0010,10,1.0,0.6,0.75,140,139,401.3,309.8,32.5,59.0,1123,126440,9240862,"=IF(COUNT(N71,O71,P71)=0,"""",N71+O71*2+P71*0.1)",25001,"=IF(COUNT(Q71,R71)=0,"""",Q71+R71*3)"
official_haiku,baseline,WebTestBench_0010,avg,"=IFERROR(AVERAGE(E62:E71),"""")","=IFERROR(AVERAGE(F62:F71),"""")","=IFERROR(AVERAGE(G62:G71),"""")","=IFERROR(AVERAGE(H62:H71),"""")","=IFERROR(AVERAGE(I62:I71),"""")","=IFERROR(AVERAGE(J62:J71),"""")","=IFERROR(AVERAGE(K62:K71),"""")","=IFERROR(AVERAGE(L62:L71),"""")","=IFERROR(AVERAGE(M62:M71),"""")","=IFERROR(AVERAGE(N62:N71),"""")","=IFERROR(AVERAGE(O62:O71),"""")","=IFERROR(AVERAGE(P62:P71),"""")","=IFERROR(AVERAGE(Q62:Q71),"""")","=IFERROR(AVERAGE(R62:R71),"""")","=IFERROR(AVERAGE(S62:S71),"""")"
official_haiku,baseline,WebTestBench_0010,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E62:E71),COUNT(E62:E71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F62:F71),COUNT(F62:F71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G62:G71),COUNT(G62:G71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H62:H71),COUNT(H62:H71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I62:I71),COUNT(I62:I71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J62:J71),COUNT(J62:J71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K62:K71),COUNT(K62:K71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L62:L71),COUNT(L62:L71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M62:M71),COUNT(M62:M71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N62:N71),COUNT(N62:N71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O62:O71),COUNT(O62:O71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P62:P71),COUNT(P62:P71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q62:Q71),COUNT(Q62:Q71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R62:R71),COUNT(R62:R71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S62:S71),COUNT(S62:S71)),0)"
official_haiku,baseline,WebTestBench_0019,1,1.0,0.2857,0.4444,118,117,386.2,301.7,28.5,56.0,947,133479,8427102,"=IF(COUNT(N74,O74,P74)=0,"""",N74+O74*2+P74*0.1)",22549,"=IF(COUNT(Q74,R74)=0,"""",Q74+R74*3)"
official_haiku,baseline,WebTestBench_0019,2,0.75,0.4286,0.5455,129,128,400.1,279.0,27.3,93.8,1037,156445,10075619,"=IF(COUNT(N75,O75,P75)=0,"""",N75+O75*2+P75*0.1)",24967,"=IF(COUNT(Q75,R75)=0,"""",Q75+R75*3)"
official_haiku,baseline,WebTestBench_0019,3,1.0,0.4286,0.6,121,120,390.9,274.9,29.6,86.4,971,144049,9605677,"=IF(COUNT(N76,O76,P76)=0,"""",N76+O76*2+P76*0.1)",21484,"=IF(COUNT(Q76,R76)=0,"""",Q76+R76*3)"
official_haiku,baseline,WebTestBench_0019,4,0.8,0.5714,0.6667,133,132,412.7,287.9,33.2,91.6,1069,140265,9952895,"=IF(COUNT(N77,O77,P77)=0,"""",N77+O77*2+P77*0.1)",26227,"=IF(COUNT(Q77,R77)=0,"""",Q77+R77*3)"
official_haiku,baseline,WebTestBench_0019,5,0.6667,0.2857,0.4,115,114,339.3,240.5,26.7,72.1,929,123268,7677435,"=IF(COUNT(N78,O78,P78)=0,"""",N78+O78*2+P78*0.1)",21977,"=IF(COUNT(Q78,R78)=0,"""",Q78+R78*3)"
official_haiku,baseline,WebTestBench_0019,6,1.0,0.4286,0.6,116,115,334.2,230.8,28.3,75.1,931,132327,8347412,"=IF(COUNT(N79,O79,P79)=0,"""",N79+O79*2+P79*0.1)",21625,"=IF(COUNT(Q79,R79)=0,"""",Q79+R79*3)"
official_haiku,baseline,WebTestBench_0019,7,0.5,0.1429,0.2222,138,137,431.3,332.1,35.8,63.4,1107,152601,11495029,"=IF(COUNT(N80,O80,P80)=0,"""",N80+O80*2+P80*0.1)",24847,"=IF(COUNT(Q80,R80)=0,"""",Q80+R80*3)"
official_haiku,baseline,WebTestBench_0019,8,0.5,0.1429,0.2222,117,116,341.7,238.7,26.0,77.0,941,131718,8080652,"=IF(COUNT(N81,O81,P81)=0,"""",N81+O81*2+P81*0.1)",22011,"=IF(COUNT(Q81,R81)=0,"""",Q81+R81*3)"
official_haiku,baseline,WebTestBench_0019,9,0.6,0.4286,0.5,118,117,345.8,239.9,27.6,78.3,947,140598,8970977,"=IF(COUNT(N82,O82,P82)=0,"""",N82+O82*2+P82*0.1)",21902,"=IF(COUNT(Q82,R82)=0,"""",Q82+R82*3)"
official_haiku,baseline,WebTestBench_0019,10,1.0,0.5714,0.7273,131,130,363.9,257.4,27.0,79.5,1051,138296,9059835,"=IF(COUNT(N83,O83,P83)=0,"""",N83+O83*2+P83*0.1)",22542,"=IF(COUNT(Q83,R83)=0,"""",Q83+R83*3)"
official_haiku,baseline,WebTestBench_0019,avg,"=IFERROR(AVERAGE(E74:E83),"""")","=IFERROR(AVERAGE(F74:F83),"""")","=IFERROR(AVERAGE(G74:G83),"""")","=IFERROR(AVERAGE(H74:H83),"""")","=IFERROR(AVERAGE(I74:I83),"""")","=IFERROR(AVERAGE(J74:J83),"""")","=IFERROR(AVERAGE(K74:K83),"""")","=IFERROR(AVERAGE(L74:L83),"""")","=IFERROR(AVERAGE(M74:M83),"""")","=IFERROR(AVERAGE(N74:N83),"""")","=IFERROR(AVERAGE(O74:O83),"""")","=IFERROR(AVERAGE(P74:P83),"""")","=IFERROR(AVERAGE(Q74:Q83),"""")","=IFERROR(AVERAGE(R74:R83),"""")","=IFERROR(AVERAGE(S74:S83),"""")"
official_haiku,baseline,WebTestBench_0019,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E74:E83),COUNT(E74:E83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F74:F83),COUNT(F74:F83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G74:G83),COUNT(G74:G83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H74:H83),COUNT(H74:H83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I74:I83),COUNT(I74:I83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J74:J83),COUNT(J74:J83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K74:K83),COUNT(K74:K83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L74:L83),COUNT(L74:L83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M74:M83),COUNT(M74:M83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N74:N83),COUNT(N74:N83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O74:O83),COUNT(O74:O83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P74:P83),COUNT(P74:P83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q74:Q83),COUNT(Q74:Q83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R74:R83),COUNT(R74:R83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S74:S83),COUNT(S74:S83)),0)"
official_haiku,baseline,WebTestBench_0023,1,0.25,0.5,0.3333,111,110,327.2,227.1,23.6,76.5,893,113660,6501427,"=IF(COUNT(N86,O86,P86)=0,"""",N86+O86*2+P86*0.1)",20341,"=IF(COUNT(Q86,R86)=0,"""",Q86+R86*3)"
official_haiku,baseline,WebTestBench_0023,2,1.0,0.1667,0.2857,135,134,397.6,279.7,33.8,84.1,1089,122654,8797958,"=IF(COUNT(N87,O87,P87)=0,"""",N87+O87*2+P87*0.1)",22886,"=IF(COUNT(Q87,R87)=0,"""",Q87+R87*3)"
official_haiku,baseline,WebTestBench_0023,3,0.75,0.5,0.6,123,122,362.3,244.6,33.1,84.6,991,121956,7751750,"=IF(COUNT(N88,O88,P88)=0,"""",N88+O88*2+P88*0.1)",23004,"=IF(COUNT(Q88,R88)=0,"""",Q88+R88*3)"
official_haiku,baseline,WebTestBench_0023,4,1.0,0.5,0.6667,126,125,358.5,258.5,32.2,67.8,1017,122207,8524245,"=IF(COUNT(N89,O89,P89)=0,"""",N89+O89*2+P89*0.1)",20706,"=IF(COUNT(Q89,R89)=0,"""",Q89+R89*3)"
official_haiku,baseline,WebTestBench_0023,5,0.4167,0.8333,0.5556,121,120,376.9,237.3,31.9,107.7,971,125473,8546277,"=IF(COUNT(N90,O90,P90)=0,"""",N90+O90*2+P90*0.1)",24470,"=IF(COUNT(Q90,R90)=0,"""",Q90+R90*3)"
official_haiku,baseline,WebTestBench_0023,6,0.375,0.5,0.4286,155,154,455.7,327.7,42.1,85.9,1245,128064,10841514,"=IF(COUNT(N91,O91,P91)=0,"""",N91+O91*2+P91*0.1)",28962,"=IF(COUNT(Q91,R91)=0,"""",Q91+R91*3)"
official_haiku,baseline,WebTestBench_0023,7,0.2667,0.6667,0.381,139,138,408.2,268.5,35.8,103.9,1121,106575,8252096,"=IF(COUNT(N92,O92,P92)=0,"""",N92+O92*2+P92*0.1)",27051,"=IF(COUNT(Q92,R92)=0,"""",Q92+R92*3)"
official_haiku,baseline,WebTestBench_0023,8,0.4,0.6667,0.5,134,133,417.1,283.7,35.1,98.3,1077,118691,8686226,"=IF(COUNT(N93,O93,P93)=0,"""",N93+O93*2+P93*0.1)",26541,"=IF(COUNT(Q93,R93)=0,"""",Q93+R93*3)"
official_haiku,baseline,WebTestBench_0023,9,0.3,0.5,0.375,131,130,367.3,258.1,26.0,83.2,1051,122003,8330699,"=IF(COUNT(N94,O94,P94)=0,"""",N94+O94*2+P94*0.1)",23308,"=IF(COUNT(Q94,R94)=0,"""",Q94+R94*3)"
official_haiku,baseline,WebTestBench_0023,10,0.3333,0.5,0.4,141,140,400.4,291.3,33.6,75.5,1135,134932,9701520,"=IF(COUNT(N95,O95,P95)=0,"""",N95+O95*2+P95*0.1)",25342,"=IF(COUNT(Q95,R95)=0,"""",Q95+R95*3)"
official_haiku,baseline,WebTestBench_0023,avg,"=IFERROR(AVERAGE(E86:E95),"""")","=IFERROR(AVERAGE(F86:F95),"""")","=IFERROR(AVERAGE(G86:G95),"""")","=IFERROR(AVERAGE(H86:H95),"""")","=IFERROR(AVERAGE(I86:I95),"""")","=IFERROR(AVERAGE(J86:J95),"""")","=IFERROR(AVERAGE(K86:K95),"""")","=IFERROR(AVERAGE(L86:L95),"""")","=IFERROR(AVERAGE(M86:M95),"""")","=IFERROR(AVERAGE(N86:N95),"""")","=IFERROR(AVERAGE(O86:O95),"""")","=IFERROR(AVERAGE(P86:P95),"""")","=IFERROR(AVERAGE(Q86:Q95),"""")","=IFERROR(AVERAGE(R86:R95),"""")","=IFERROR(AVERAGE(S86:S95),"""")"
official_haiku,baseline,WebTestBench_0023,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E86:E95),COUNT(E86:E95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F86:F95),COUNT(F86:F95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G86:G95),COUNT(G86:G95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H86:H95),COUNT(H86:H95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I86:I95),COUNT(I86:I95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J86:J95),COUNT(J86:J95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K86:K95),COUNT(K86:K95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L86:L95),COUNT(L86:L95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M86:M95),COUNT(M86:M95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N86:N95),COUNT(N86:N95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O86:O95),COUNT(O86:O95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P86:P95),COUNT(P86:P95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q86:Q95),COUNT(Q86:Q95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R86:R95),COUNT(R86:R95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S86:S95),COUNT(S86:S95)),0)"
official_haiku,baseline,WebTestBench_0045,1,0.6667,0.6667,0.6667,118,117,428.5,315.6,28.7,84.2,949,108491,6663136,"=IF(COUNT(N98,O98,P98)=0,"""",N98+O98*2+P98*0.1)",27754,"=IF(COUNT(Q98,R98)=0,"""",Q98+R98*3)"
official_haiku,baseline,WebTestBench_0045,2,0.6,1.0,0.75,125,124,458.6,357.3,26.2,75.1,1005,104128,6819807,"=IF(COUNT(N99,O99,P99)=0,"""",N99+O99*2+P99*0.1)",29656,"=IF(COUNT(Q99,R99)=0,"""",Q99+R99*3)"
official_haiku,baseline,WebTestBench_0045,3,0.5,0.3333,0.4,137,136,488.1,323.7,40.6,123.8,1109,122752,8418015,"=IF(COUNT(N100,O100,P100)=0,"""",N100+O100*2+P100*0.1)",31548,"=IF(COUNT(Q100,R100)=0,"""",Q100+R100*3)"
official_haiku,baseline,WebTestBench_0045,4,1.0,1.0,1.0,114,113,398.2,293.8,26.9,77.5,915,92236,5583632,"=IF(COUNT(N101,O101,P101)=0,"""",N101+O101*2+P101*0.1)",27398,"=IF(COUNT(Q101,R101)=0,"""",Q101+R101*3)"
official_haiku,baseline,WebTestBench_0045,5,1.0,0.3333,0.5,99,98,364.1,259.0,20.2,84.9,759,91672,4518106,"=IF(COUNT(N102,O102,P102)=0,"""",N102+O102*2+P102*0.1)",25742,"=IF(COUNT(Q102,R102)=0,"""",Q102+R102*3)"
official_haiku,baseline,WebTestBench_0045,6,1.0,0.6667,0.8,112,111,361.6,256.8,23.0,81.8,899,103015,5927311,"=IF(COUNT(N103,O103,P103)=0,"""",N103+O103*2+P103*0.1)",24567,"=IF(COUNT(Q103,R103)=0,"""",Q103+R103*3)"
official_haiku,baseline,WebTestBench_0045,7,1.0,0.6667,0.8,120,119,455.1,331.9,28.1,95.1,971,117318,7460788,"=IF(COUNT(N104,O104,P104)=0,"""",N104+O104*2+P104*0.1)",31217,"=IF(COUNT(Q104,R104)=0,"""",Q104+R104*3)"
official_haiku,baseline,WebTestBench_0045,8,0.6,1.0,0.75,97,96,432.3,327.7,23.3,81.3,779,102611,5373278,"=IF(COUNT(N105,O105,P105)=0,"""",N105+O105*2+P105*0.1)",31230,"=IF(COUNT(Q105,R105)=0,"""",Q105+R105*3)"
official_haiku,baseline,WebTestBench_0045,9,1.0,0.3333,0.5,118,117,431.0,330.1,24.7,76.2,949,112403,7145045,"=IF(COUNT(N106,O106,P106)=0,"""",N106+O106*2+P106*0.1)",28733,"=IF(COUNT(Q106,R106)=0,"""",Q106+R106*3)"
official_haiku,baseline,WebTestBench_0045,10,1.0,1.0,1.0,129,128,503.2,374.1,29.1,100.0,1047,124759,8514389,"=IF(COUNT(N107,O107,P107)=0,"""",N107+O107*2+P107*0.1)",34495,"=IF(COUNT(Q107,R107)=0,"""",Q107+R107*3)"
official_haiku,baseline,WebTestBench_0045,avg,"=IFERROR(AVERAGE(E98:E107),"""")","=IFERROR(AVERAGE(F98:F107),"""")","=IFERROR(AVERAGE(G98:G107),"""")","=IFERROR(AVERAGE(H98:H107),"""")","=IFERROR(AVERAGE(I98:I107),"""")","=IFERROR(AVERAGE(J98:J107),"""")","=IFERROR(AVERAGE(K98:K107),"""")","=IFERROR(AVERAGE(L98:L107),"""")","=IFERROR(AVERAGE(M98:M107),"""")","=IFERROR(AVERAGE(N98:N107),"""")","=IFERROR(AVERAGE(O98:O107),"""")","=IFERROR(AVERAGE(P98:P107),"""")","=IFERROR(AVERAGE(Q98:Q107),"""")","=IFERROR(AVERAGE(R98:R107),"""")","=IFERROR(AVERAGE(S98:S107),"""")"
official_haiku,baseline,WebTestBench_0045,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E98:E107),COUNT(E98:E107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F98:F107),COUNT(F98:F107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G98:G107),COUNT(G98:G107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H98:H107),COUNT(H98:H107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I98:I107),COUNT(I98:I107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J98:J107),COUNT(J98:J107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K98:K107),COUNT(K98:K107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L98:L107),COUNT(L98:L107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M98:M107),COUNT(M98:M107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N98:N107),COUNT(N98:N107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O98:O107),COUNT(O98:O107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P98:P107),COUNT(P98:P107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q98:Q107),COUNT(Q98:Q107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R98:R107),COUNT(R98:R107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S98:S107),COUNT(S98:S107)),0)"
official_haiku,baseline,WebTestBench_0054,1,0.0,0.0,0.0,61,60,242.5,177.1,12.4,53.0,491,103411,3790291,"=IF(COUNT(N110,O110,P110)=0,"""",N110+O110*2+P110*0.1)",16526,"=IF(COUNT(Q110,R110)=0,"""",Q110+R110*3)"
official_haiku,baseline,WebTestBench_0054,2,0.0,0.0,0.0,101,100,397.8,272.6,29.9,95.3,815,151742,7829930,"=IF(COUNT(N111,O111,P111)=0,"""",N111+O111*2+P111*0.1)",24817,"=IF(COUNT(Q111,R111)=0,"""",Q111+R111*3)"
official_haiku,baseline,WebTestBench_0054,3,1.0,0.5,0.6667,96,95,326.2,255.5,20.9,49.8,769,136468,7238191,"=IF(COUNT(N112,O112,P112)=0,"""",N112+O112*2+P112*0.1)",19015,"=IF(COUNT(Q112,R112)=0,"""",Q112+R112*3)"
official_haiku,baseline,WebTestBench_0054,4,0.0,0.0,0.0,70,69,254.5,183.3,14.3,56.9,567,120909,4487429,"=IF(COUNT(N113,O113,P113)=0,"""",N113+O113*2+P113*0.1)",17091,"=IF(COUNT(Q113,R113)=0,"""",Q113+R113*3)"
official_haiku,baseline,WebTestBench_0054,5,0.0,0.0,0.0,73,72,335.1,269.3,15.5,50.3,587,130855,5353888,"=IF(COUNT(N114,O114,P114)=0,"""",N114+O114*2+P114*0.1)",26096,"=IF(COUNT(Q114,R114)=0,"""",Q114+R114*3)"
official_haiku,baseline,WebTestBench_0054,6,0.5,0.5,0.5,80,79,270.8,193.2,19.3,58.3,643,120753,5339432,"=IF(COUNT(N115,O115,P115)=0,"""",N115+O115*2+P115*0.1)",17992,"=IF(COUNT(Q115,R115)=0,"""",Q115+R115*3)"
official_haiku,baseline,WebTestBench_0054,7,0.0,0.0,0.0,66,65,256.2,197.2,12.0,47.0,427,110949,3100493,"=IF(COUNT(N116,O116,P116)=0,"""",N116+O116*2+P116*0.1)",19182,"=IF(COUNT(Q116,R116)=0,"""",Q116+R116*3)"
official_haiku,baseline,WebTestBench_0054,8,0.0,0.0,0.0,71,70,326.5,240.7,14.7,71.1,571,129832,4738084,"=IF(COUNT(N117,O117,P117)=0,"""",N117+O117*2+P117*0.1)",25145,"=IF(COUNT(Q117,R117)=0,"""",Q117+R117*3)"
official_haiku,baseline,WebTestBench_0054,9,1.0,0.5,0.6667,86,85,319.4,223.5,19.9,76.0,695,142340,6260363,"=IF(COUNT(N118,O118,P118)=0,"""",N118+O118*2+P118*0.1)",21134,"=IF(COUNT(Q118,R118)=0,"""",Q118+R118*3)"
official_haiku,baseline,WebTestBench_0054,10,0.0,0.0,0.0,80,79,313.6,231.7,17.1,64.8,647,129319,5584376,"=IF(COUNT(N119,O119,P119)=0,"""",N119+O119*2+P119*0.1)",21853,"=IF(COUNT(Q119,R119)=0,"""",Q119+R119*3)"
official_haiku,baseline,WebTestBench_0054,avg,"=IFERROR(AVERAGE(E110:E119),"""")","=IFERROR(AVERAGE(F110:F119),"""")","=IFERROR(AVERAGE(G110:G119),"""")","=IFERROR(AVERAGE(H110:H119),"""")","=IFERROR(AVERAGE(I110:I119),"""")","=IFERROR(AVERAGE(J110:J119),"""")","=IFERROR(AVERAGE(K110:K119),"""")","=IFERROR(AVERAGE(L110:L119),"""")","=IFERROR(AVERAGE(M110:M119),"""")","=IFERROR(AVERAGE(N110:N119),"""")","=IFERROR(AVERAGE(O110:O119),"""")","=IFERROR(AVERAGE(P110:P119),"""")","=IFERROR(AVERAGE(Q110:Q119),"""")","=IFERROR(AVERAGE(R110:R119),"""")","=IFERROR(AVERAGE(S110:S119),"""")"
official_haiku,baseline,WebTestBench_0054,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E110:E119),COUNT(E110:E119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F110:F119),COUNT(F110:F119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G110:G119),COUNT(G110:G119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H110:H119),COUNT(H110:H119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I110:I119),COUNT(I110:I119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J110:J119),COUNT(J110:J119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K110:K119),COUNT(K110:K119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L110:L119),COUNT(L110:L119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M110:M119),COUNT(M110:M119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N110:N119),COUNT(N110:N119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O110:O119),COUNT(O110:O119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P110:P119),COUNT(P110:P119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q110:Q119),COUNT(Q110:Q119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R110:R119),COUNT(R110:R119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S110:S119),COUNT(S110:S119)),0)"
official_haiku,baseline,WebTestBench_0063,1,0.0,0.0,0.0,86,85,363.8,231.0,49.7,83.1,691,107331,4773776,"=IF(COUNT(N122,O122,P122)=0,"""",N122+O122*2+P122*0.1)",22952,"=IF(COUNT(Q122,R122)=0,"""",Q122+R122*3)"
official_haiku,baseline,WebTestBench_0063,2,0.0,0.0,0.0,83,82,394.9,268.5,44.9,81.5,667,129257,5684086,"=IF(COUNT(N123,O123,P123)=0,"""",N123+O123*2+P123*0.1)",21714,"=IF(COUNT(Q123,R123)=0,"""",Q123+R123*3)"
official_haiku,baseline,WebTestBench_0063,3,0.0,0.0,0.0,79,78,338.1,203.8,50.3,84.0,635,112000,4691764,"=IF(COUNT(N124,O124,P124)=0,"""",N124+O124*2+P124*0.1)",21715,"=IF(COUNT(Q124,R124)=0,"""",Q124+R124*3)"
official_haiku,baseline,WebTestBench_0063,4,0.0,0.0,0.0,100,99,374.2,236.3,53.5,84.4,817,136054,6899953,"=IF(COUNT(N125,O125,P125)=0,"""",N125+O125*2+P125*0.1)",23612,"=IF(COUNT(Q125,R125)=0,"""",Q125+R125*3)"
official_haiku,baseline,WebTestBench_0063,5,0.0,0.0,0.0,65,64,260.6,167.7,34.5,58.4,527,88747,3074484,"=IF(COUNT(N126,O126,P126)=0,"""",N126+O126*2+P126*0.1)",16795,"=IF(COUNT(Q126,R126)=0,"""",Q126+R126*3)"
official_haiku,baseline,WebTestBench_0063,6,0.0,0.0,0.0,68,67,276.8,179.5,31.7,65.6,557,85065,2946794,"=IF(COUNT(N127,O127,P127)=0,"""",N127+O127*2+P127*0.1)",18657,"=IF(COUNT(Q127,R127)=0,"""",Q127+R127*3)"
official_haiku,baseline,WebTestBench_0063,7,0.0,0.0,0.0,83,82,332.6,205.6,52.4,74.6,669,117891,4983748,"=IF(COUNT(N128,O128,P128)=0,"""",N128+O128*2+P128*0.1)",21202,"=IF(COUNT(Q128,R128)=0,"""",Q128+R128*3)"
official_haiku,baseline,WebTestBench_0063,8,0.0,0.0,0.0,92,91,373.0,211.7,85.8,75.5,741,134399,6588566,"=IF(COUNT(N129,O129,P129)=0,"""",N129+O129*2+P129*0.1)",21218,"=IF(COUNT(Q129,R129)=0,"""",Q129+R129*3)"
official_haiku,baseline,WebTestBench_0063,9,0.0,0.0,0.0,75,74,308.3,197.5,41.2,69.6,605,106862,4086300,"=IF(COUNT(N130,O130,P130)=0,"""",N130+O130*2+P130*0.1)",19794,"=IF(COUNT(Q130,R130)=0,"""",Q130+R130*3)"
official_haiku,baseline,WebTestBench_0063,10,0.0,0.0,0.0,77,76,306.1,193.5,38.4,74.2,629,102845,4271402,"=IF(COUNT(N131,O131,P131)=0,"""",N131+O131*2+P131*0.1)",20457,"=IF(COUNT(Q131,R131)=0,"""",Q131+R131*3)"
official_haiku,baseline,WebTestBench_0063,avg,"=IFERROR(AVERAGE(E122:E131),"""")","=IFERROR(AVERAGE(F122:F131),"""")","=IFERROR(AVERAGE(G122:G131),"""")","=IFERROR(AVERAGE(H122:H131),"""")","=IFERROR(AVERAGE(I122:I131),"""")","=IFERROR(AVERAGE(J122:J131),"""")","=IFERROR(AVERAGE(K122:K131),"""")","=IFERROR(AVERAGE(L122:L131),"""")","=IFERROR(AVERAGE(M122:M131),"""")","=IFERROR(AVERAGE(N122:N131),"""")","=IFERROR(AVERAGE(O122:O131),"""")","=IFERROR(AVERAGE(P122:P131),"""")","=IFERROR(AVERAGE(Q122:Q131),"""")","=IFERROR(AVERAGE(R122:R131),"""")","=IFERROR(AVERAGE(S122:S131),"""")"
