run_id,condition,app,rep,overall_precision,overall_recall,overall_f1,num_turns,tool_calls,duration_s,model_s,tool_s,other_s,input_tokens,cache_creation_tokens,cache_read_tokens,effective_input_tokens,output_tokens,effective_tokens
official_sonnet-5,baseline,WebTestBench_0010,6,1.0,1.0,1.0,135,134,326.7,264.1,29.3,33.3,255,142186,8646000,"=IF(COUNT(N67,O67,P67)=0,"""",N67+O67*2+P67*0.1)",19908,"=IF(COUNT(Q67,R67)=0,"""",Q67+R67*3)"
official_sonnet-5,baseline,WebTestBench_0010,7,0.8,0.8,0.8,148,147,313.1,255.7,35.0,22.4,271,149050,9973426,"=IF(COUNT(N68,O68,P68)=0,"""",N68+O68*2+P68*0.1)",18744,"=IF(COUNT(Q68,R68)=0,"""",Q68+R68*3)"
official_sonnet-5,baseline,WebTestBench_0010,8,1.0,0.6,0.75,120,119,269.4,208.7,33.3,27.4,223,116110,6149457,"=IF(COUNT(N69,O69,P69)=0,"""",N69+O69*2+P69*0.1)",16345,"=IF(COUNT(Q69,R69)=0,"""",Q69+R69*3)"
official_sonnet-5,baseline,WebTestBench_0010,9,1.0,0.8,0.8889,121,120,306.0,252.9,29.0,24.1,225,129199,7203162,"=IF(COUNT(N70,O70,P70)=0,"""",N70+O70*2+P70*0.1)",20110,"=IF(COUNT(Q70,R70)=0,"""",Q70+R70*3)"
official_sonnet-5,baseline,WebTestBench_0010,10,1.0,0.8,0.8889,117,116,302.8,240.8,31.5,30.5,201,125122,6478665,"=IF(COUNT(N71,O71,P71)=0,"""",N71+O71*2+P71*0.1)",18916,"=IF(COUNT(Q71,R71)=0,"""",Q71+R71*3)"
official_sonnet-5,baseline,WebTestBench_0010,avg,"=IFERROR(AVERAGE(E62:E71),"""")","=IFERROR(AVERAGE(F62:F71),"""")","=IFERROR(AVERAGE(G62:G71),"""")","=IFERROR(AVERAGE(H62:H71),"""")","=IFERROR(AVERAGE(I62:I71),"""")","=IFERROR(AVERAGE(J62:J71),"""")","=IFERROR(AVERAGE(K62:K71),"""")","=IFERROR(AVERAGE(L62:L71),"""")","=IFERROR(AVERAGE(M62:M71),"""")","=IFERROR(AVERAGE(N62:N71),"""")","=IFERROR(AVERAGE(O62:O71),"""")","=IFERROR(AVERAGE(P62:P71),"""")","=IFERROR(AVERAGE(Q62:Q71),"""")","=IFERROR(AVERAGE(R62:R71),"""")","=IFERROR(AVERAGE(S62:S71),"""")"
official_sonnet-5,baseline,WebTestBench_0010,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E62:E71),COUNT(E62:E71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F62:F71),COUNT(F62:F71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G62:G71),COUNT(G62:G71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H62:H71),COUNT(H62:H71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I62:I71),COUNT(I62:I71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J62:J71),COUNT(J62:J71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K62:K71),COUNT(K62:K71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L62:L71),COUNT(L62:L71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M62:M71),COUNT(M62:M71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N62:N71),COUNT(N62:N71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O62:O71),COUNT(O62:O71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P62:P71),COUNT(P62:P71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q62:Q71),COUNT(Q62:Q71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R62:R71),COUNT(R62:R71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S62:S71),COUNT(S62:S71)),0)"
official_sonnet-5,baseline,WebTestBench_0019,1,0.8571,0.8571,0.8571,189,187,558.2,393.2,46.7,118.3,371,262587,13008614,"=IF(COUNT(N74,O74,P74)=0,"""",N74+O74*2+P74*0.1)",27352,"=IF(COUNT(Q74,R74)=0,"""",Q74+R74*3)"
official_sonnet-5,baseline,WebTestBench_0019,2,0.8571,0.8571,0.8571,237,234,749.3,499.1,61.9,188.3,429,348356,19580559,"=IF(COUNT(N75,O75,P75)=0,"""",N75+O75*2+P75*0.1)",34234,"=IF(COUNT(Q75,R75)=0,"""",Q75+R75*3)"
official_sonnet-5,baseline,WebTestBench_0019,3,0.8571,0.8571,0.8571,222,219,1062.2,744.6,54.0,263.6,425,380703,16599313,"=IF(COUNT(N76,O76,P76)=0,"""",N76+O76*2+P76*0.1)",44507,"=IF(COUNT(Q76,R76)=0,"""",Q76+R76*3)"
official_sonnet-5,baseline,WebTestBench_0019,4,0.8571,0.8571,0.8571,254,252,711.2,495.7,76.4,139.1,491,340798,19972139,"=IF(COUNT(N77,O77,P77)=0,"""",N77+O77*2+P77*0.1)",37375,"=IF(COUNT(Q77,R77)=0,"""",Q77+R77*3)"
official_sonnet-5,baseline,WebTestBench_0019,5,1.0,0.8571,0.9231,230,228,655.9,479.6,50.3,126.0,453,305088,17554730,"=IF(COUNT(N78,O78,P78)=0,"""",N78+O78*2+P78*0.1)",35953,"=IF(COUNT(Q78,R78)=0,"""",Q78+R78*3)"
official_sonnet-5,baseline,WebTestBench_0019,6,0.8571,0.8571,0.8571,275,272,794.8,525.4,63.8,205.6,503,413070,20537365,"=IF(COUNT(N79,O79,P79)=0,"""",N79+O79*2+P79*0.1)",41973,"=IF(COUNT(Q79,R79)=0,"""",Q79+R79*3)"
official_sonnet-5,baseline,WebTestBench_0019,7,1.0,0.7143,0.8333,280,278,784.0,560.1,74.3,149.6,553,343496,24289133,"=IF(COUNT(N80,O80,P80)=0,"""",N80+O80*2+P80*0.1)",42872,"=IF(COUNT(Q80,R80)=0,"""",Q80+R80*3)"
official_sonnet-5,baseline,WebTestBench_0019,8,0.75,0.8571,0.8,195,193,542.0,387.4,44.8,109.8,365,276313,12787067,"=IF(COUNT(N81,O81,P81)=0,"""",N81+O81*2+P81*0.1)",30299,"=IF(COUNT(Q81,R81)=0,"""",Q81+R81*3)"
official_sonnet-5,baseline,WebTestBench_0019,9,0.8333,0.7143,0.7692,261,259,727.7,530.3,68.0,129.4,517,342267,19660477,"=IF(COUNT(N82,O82,P82)=0,"""",N82+O82*2+P82*0.1)",39195,"=IF(COUNT(Q82,R82)=0,"""",Q82+R82*3)"
official_sonnet-5,baseline,WebTestBench_0019,10,1.0,0.8571,0.9231,249,246,849.3,544.9,65.7,238.7,473,373664,20291231,"=IF(COUNT(N83,O83,P83)=0,"""",N83+O83*2+P83*0.1)",40872,"=IF(COUNT(Q83,R83)=0,"""",Q83+R83*3)"
official_sonnet-5,baseline,WebTestBench_0019,avg,"=IFERROR(AVERAGE(E74:E83),"""")","=IFERROR(AVERAGE(F74:F83),"""")","=IFERROR(AVERAGE(G74:G83),"""")","=IFERROR(AVERAGE(H74:H83),"""")","=IFERROR(AVERAGE(I74:I83),"""")","=IFERROR(AVERAGE(J74:J83),"""")","=IFERROR(AVERAGE(K74:K83),"""")","=IFERROR(AVERAGE(L74:L83),"""")","=IFERROR(AVERAGE(M74:M83),"""")","=IFERROR(AVERAGE(N74:N83),"""")","=IFERROR(AVERAGE(O74:O83),"""")","=IFERROR(AVERAGE(P74:P83),"""")","=IFERROR(AVERAGE(Q74:Q83),"""")","=IFERROR(AVERAGE(R74:R83),"""")","=IFERROR(AVERAGE(S74:S83),"""")"
official_sonnet-5,baseline,WebTestBench_0019,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E74:E83),COUNT(E74:E83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F74:F83),COUNT(F74:F83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G74:G83),COUNT(G74:G83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H74:H83),COUNT(H74:H83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I74:I83),COUNT(I74:I83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J74:J83),COUNT(J74:J83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K74:K83),COUNT(K74:K83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L74:L83),COUNT(L74:L83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M74:M83),COUNT(M74:M83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N74:N83),COUNT(N74:N83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O74:O83),COUNT(O74:O83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P74:P83),COUNT(P74:P83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q74:Q83),COUNT(Q74:Q83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R74:R83),COUNT(R74:R83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S74:S83),COUNT(S74:S83)),0)"
official_sonnet-5,baseline,WebTestBench_0023,1,0.5714,0.6667,0.6154,388,385,1158.1,792.3,113.3,252.5,713,492745,29219582,"=IF(COUNT(N86,O86,P86)=0,"""",N86+O86*2+P86*0.1)",59035,"=IF(COUNT(Q86,R86)=0,"""",Q86+R86*3)"
official_sonnet-5,baseline,WebTestBench_0023,2,0.6667,0.6667,0.6667,325,322,1049.4,748.1,85.3,216.0,607,429082,24092048,"=IF(COUNT(N87,O87,P87)=0,"""",N87+O87*2+P87*0.1)",54801,"=IF(COUNT(Q87,R87)=0,"""",Q87+R87*3)"
official_sonnet-5,baseline,WebTestBench_0023,3,0.5714,0.6667,0.6154,216,214,661.2,477.0,60.2,124.0,409,269191,15894896,"=IF(COUNT(N88,O88,P88)=0,"""",N88+O88*2+P88*0.1)",35527,"=IF(COUNT(Q88,R88)=0,"""",Q88+R88*3)"
official_sonnet-5,baseline,WebTestBench_0023,4,0.6667,0.6667,0.6667,223,221,688.8,482.9,65.6,140.3,419,265844,15521961,"=IF(COUNT(N89,O89,P89)=0,"""",N89+O89*2+P89*0.1)",37945,"=IF(COUNT(Q89,R89)=0,"""",Q89+R89*3)"
official_sonnet-5,baseline,WebTestBench_0023,5,1.0,0.6667,0.8,284,281,1273.6,981.8,73.2,218.6,547,365998,23401596,"=IF(COUNT(N90,O90,P90)=0,"""",N90+O90*2+P90*0.1)",50658,"=IF(COUNT(Q90,R90)=0,"""",Q90+R90*3)"
official_sonnet-5,baseline,WebTestBench_0023,6,0.5714,0.6667,0.6154,307,304,962.4,652.6,72.7,237.1,535,404751,21957954,"=IF(COUNT(N91,O91,P91)=0,"""",N91+O91*2+P91*0.1)",48931,"=IF(COUNT(Q91,R91)=0,"""",Q91+R91*3)"
official_sonnet-5,baseline,WebTestBench_0023,7,0.6,0.5,0.5455,255,253,792.1,588.8,73.4,129.9,497,326716,21838870,"=IF(COUNT(N92,O92,P92)=0,"""",N92+O92*2+P92*0.1)",42574,"=IF(COUNT(Q92,R92)=0,"""",Q92+R92*3)"
official_sonnet-5,baseline,WebTestBench_0023,8,1.0,0.5,0.6667,291,288,916.1,639.1,81.8,195.2,567,361425,23953086,"=IF(COUNT(N93,O93,P93)=0,"""",N93+O93*2+P93*0.1)",47357,"=IF(COUNT(Q93,R93)=0,"""",Q93+R93*3)"
official_sonnet-5,baseline,WebTestBench_0023,9,0.5714,0.6667,0.6154,316,313,1029.1,721.4,81.6,226.1,605,405069,24501254,"=IF(COUNT(N94,O94,P94)=0,"""",N94+O94*2+P94*0.1)",51901,"=IF(COUNT(Q94,R94)=0,"""",Q94+R94*3)"
official_sonnet-5,baseline,WebTestBench_0023,10,1.0,0.6667,0.8,244,242,755.8,541.7,64.7,149.4,465,311489,16409209,"=IF(COUNT(N95,O95,P95)=0,"""",N95+O95*2+P95*0.1)",40720,"=IF(COUNT(Q95,R95)=0,"""",Q95+R95*3)"
official_sonnet-5,baseline,WebTestBench_0023,avg,"=IFERROR(AVERAGE(E86:E95),"""")","=IFERROR(AVERAGE(F86:F95),"""")","=IFERROR(AVERAGE(G86:G95),"""")","=IFERROR(AVERAGE(H86:H95),"""")","=IFERROR(AVERAGE(I86:I95),"""")","=IFERROR(AVERAGE(J86:J95),"""")","=IFERROR(AVERAGE(K86:K95),"""")","=IFERROR(AVERAGE(L86:L95),"""")","=IFERROR(AVERAGE(M86:M95),"""")","=IFERROR(AVERAGE(N86:N95),"""")","=IFERROR(AVERAGE(O86:O95),"""")","=IFERROR(AVERAGE(P86:P95),"""")","=IFERROR(AVERAGE(Q86:Q95),"""")","=IFERROR(AVERAGE(R86:R95),"""")","=IFERROR(AVERAGE(S86:S95),"""")"
official_sonnet-5,baseline,WebTestBench_0023,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E86:E95),COUNT(E86:E95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F86:F95),COUNT(F86:F95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G86:G95),COUNT(G86:G95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H86:H95),COUNT(H86:H95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I86:I95),COUNT(I86:I95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J86:J95),COUNT(J86:J95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K86:K95),COUNT(K86:K95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L86:L95),COUNT(L86:L95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M86:M95),COUNT(M86:M95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N86:N95),COUNT(N86:N95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O86:O95),COUNT(O86:O95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P86:P95),COUNT(P86:P95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q86:Q95),COUNT(Q86:Q95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R86:R95),COUNT(R86:R95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S86:S95),COUNT(S86:S95)),0)"
official_sonnet-5,baseline,WebTestBench_0045,1,1.0,1.0,1.0,145,144,487.0,395.0,50.7,41.3,269,147065,10068412,"=IF(COUNT(N98,O98,P98)=0,"""",N98+O98*2+P98*0.1)",31101,"=IF(COUNT(Q98,R98)=0,"""",Q98+R98*3)"
official_sonnet-5,baseline,WebTestBench_0045,2,1.0,1.0,1.0,134,133,525.9,443.5,40.1,42.3,241,155255,9230019,"=IF(COUNT(N99,O99,P99)=0,"""",N99+O99*2+P99*0.1)",37843,"=IF(COUNT(Q99,R99)=0,"""",Q99+R99*3)"
official_sonnet-5,baseline,WebTestBench_0045,3,1.0,1.0,1.0,122,121,483.6,405.3,43.8,34.5,203,159242,6992937,"=IF(COUNT(N100,O100,P100)=0,"""",N100+O100*2+P100*0.1)",35836,"=IF(COUNT(Q100,R100)=0,"""",Q100+R100*3)"
official_sonnet-5,baseline,WebTestBench_0045,4,1.0,0.6667,0.8,111,110,356.2,282.8,31.2,42.2,183,160491,7485874,"=IF(COUNT(N101,O101,P101)=0,"""",N101+O101*2+P101*0.1)",27022,"=IF(COUNT(Q101,R101)=0,"""",Q101+R101*3)"
official_sonnet-5,baseline,WebTestBench_0045,5,1.0,1.0,1.0,115,114,406.9,335.6,32.9,38.4,201,134474,6561392,"=IF(COUNT(N102,O102,P102)=0,"""",N102+O102*2+P102*0.1)",30349,"=IF(COUNT(Q102,R102)=0,"""",Q102+R102*3)"
official_sonnet-5,baseline,WebTestBench_0045,6,1.0,0.6667,0.8,101,100,349.6,286.6,29.6,33.4,179,125909,5499674,"=IF(COUNT(N103,O103,P103)=0,"""",N103+O103*2+P103*0.1)",26150,"=IF(COUNT(Q103,R103)=0,"""",Q103+R103*3)"
official_sonnet-5,baseline,WebTestBench_0045,7,1.0,1.0,1.0,147,146,594.3,488.9,53.0,52.4,273,173879,12199322,"=IF(COUNT(N104,O104,P104)=0,"""",N104+O104*2+P104*0.1)",43081,"=IF(COUNT(Q104,R104)=0,"""",Q104+R104*3)"
official_sonnet-5,baseline,WebTestBench_0045,8,1.0,0.6667,0.8,108,107,383.7,330.8,31.6,21.3,175,232166,5014993,"=IF(COUNT(N105,O105,P105)=0,"""",N105+O105*2+P105*0.1)",29593,"=IF(COUNT(Q105,R105)=0,"""",Q105+R105*3)"
official_sonnet-5,baseline,WebTestBench_0045,9,1.0,1.0,1.0,103,102,333.7,271.9,27.1,34.7,185,112318,5264508,"=IF(COUNT(N106,O106,P106)=0,"""",N106+O106*2+P106*0.1)",24318,"=IF(COUNT(Q106,R106)=0,"""",Q106+R106*3)"
official_sonnet-5,baseline,WebTestBench_0045,10,1.0,0.6667,0.8,95,94,267.5,214.4,21.6,31.5,155,108296,4292404,"=IF(COUNT(N107,O107,P107)=0,"""",N107+O107*2+P107*0.1)",19142,"=IF(COUNT(Q107,R107)=0,"""",Q107+R107*3)"
official_sonnet-5,baseline,WebTestBench_0045,avg,"=IFERROR(AVERAGE(E98:E107),"""")","=IFERROR(AVERAGE(F98:F107),"""")","=IFERROR(AVERAGE(G98:G107),"""")","=IFERROR(AVERAGE(H98:H107),"""")","=IFERROR(AVERAGE(I98:I107),"""")","=IFERROR(AVERAGE(J98:J107),"""")","=IFERROR(AVERAGE(K98:K107),"""")","=IFERROR(AVERAGE(L98:L107),"""")","=IFERROR(AVERAGE(M98:M107),"""")","=IFERROR(AVERAGE(N98:N107),"""")","=IFERROR(AVERAGE(O98:O107),"""")","=IFERROR(AVERAGE(P98:P107),"""")","=IFERROR(AVERAGE(Q98:Q107),"""")","=IFERROR(AVERAGE(R98:R107),"""")","=IFERROR(AVERAGE(S98:S107),"""")"
official_sonnet-5,baseline,WebTestBench_0045,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E98:E107),COUNT(E98:E107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F98:F107),COUNT(F98:F107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G98:G107),COUNT(G98:G107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H98:H107),COUNT(H98:H107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I98:I107),COUNT(I98:I107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J98:J107),COUNT(J98:J107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K98:K107),COUNT(K98:K107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L98:L107),COUNT(L98:L107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M98:M107),COUNT(M98:M107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N98:N107),COUNT(N98:N107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O98:O107),COUNT(O98:O107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P98:P107),COUNT(P98:P107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q98:Q107),COUNT(Q98:Q107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R98:R107),COUNT(R98:R107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S98:S107),COUNT(S98:S107)),0)"
official_sonnet-5,baseline,WebTestBench_0054,1,1.0,1.0,1.0,130,129,415.2,335.3,40.3,39.6,249,157739,9847212,"=IF(COUNT(N110,O110,P110)=0,"""",N110+O110*2+P110*0.1)",26862,"=IF(COUNT(Q110,R110)=0,"""",Q110+R110*3)"
official_sonnet-5,baseline,WebTestBench_0054,2,1.0,0.5,0.6667,159,157,650.8,438.5,67.6,144.7,299,207523,11231352,"=IF(COUNT(N111,O111,P111)=0,"""",N111+O111*2+P111*0.1)",37341,"=IF(COUNT(Q111,R111)=0,"""",Q111+R111*3)"
official_sonnet-5,baseline,WebTestBench_0054,3,1.0,1.0,1.0,150,148,549.2,336.1,58.6,154.5,287,209923,10890939,"=IF(COUNT(N112,O112,P112)=0,"""",N112+O112*2+P112*0.1)",29952,"=IF(COUNT(Q112,R112)=0,"""",Q112+R112*3)"
official_sonnet-5,baseline,WebTestBench_0054,4,1.0,1.0,1.0,149,147,551.6,389.1,43.1,119.4,277,217204,10482566,"=IF(COUNT(N113,O113,P113)=0,"""",N113+O113*2+P113*0.1)",30962,"=IF(COUNT(Q113,R113)=0,"""",Q113+R113*3)"
official_sonnet-5,baseline,WebTestBench_0054,5,1.0,1.0,1.0,149,147,547.3,370.4,54.8,122.1,275,218887,10442731,"=IF(COUNT(N114,O114,P114)=0,"""",N114+O114*2+P114*0.1)",32754,"=IF(COUNT(Q114,R114)=0,"""",Q114+R114*3)"
official_sonnet-5,baseline,WebTestBench_0054,6,1.0,1.0,1.0,166,164,576.6,386.8,67.6,122.2,319,195196,13014171,"=IF(COUNT(N115,O115,P115)=0,"""",N115+O115*2+P115*0.1)",31549,"=IF(COUNT(Q115,R115)=0,"""",Q115+R115*3)"
official_sonnet-5,baseline,WebTestBench_0054,7,1.0,1.0,1.0,159,157,485.0,312.9,49.5,122.6,305,232707,11211876,"=IF(COUNT(N116,O116,P116)=0,"""",N116+O116*2+P116*0.1)",25495,"=IF(COUNT(Q116,R116)=0,"""",Q116+R116*3)"
official_sonnet-5,baseline,WebTestBench_0054,8,0.5,0.5,0.5,157,155,843.1,668.2,42.2,132.7,287,248910,11441883,"=IF(COUNT(N117,O117,P117)=0,"""",N117+O117*2+P117*0.1)",39378,"=IF(COUNT(Q117,R117)=0,"""",Q117+R117*3)"
official_sonnet-5,baseline,WebTestBench_0054,9,1.0,1.0,1.0,158,156,532.7,366.8,45.1,120.8,297,216478,11544145,"=IF(COUNT(N118,O118,P118)=0,"""",N118+O118*2+P118*0.1)",29898,"=IF(COUNT(Q118,R118)=0,"""",Q118+R118*3)"
official_sonnet-5,baseline,WebTestBench_0054,10,1.0,1.0,1.0,128,126,417.7,278.5,32.7,106.5,223,196084,9549200,"=IF(COUNT(N119,O119,P119)=0,"""",N119+O119*2+P119*0.1)",22138,"=IF(COUNT(Q119,R119)=0,"""",Q119+R119*3)"
official_sonnet-5,baseline,WebTestBench_0054,avg,"=IFERROR(AVERAGE(E110:E119),"""")","=IFERROR(AVERAGE(F110:F119),"""")","=IFERROR(AVERAGE(G110:G119),"""")","=IFERROR(AVERAGE(H110:H119),"""")","=IFERROR(AVERAGE(I110:I119),"""")","=IFERROR(AVERAGE(J110:J119),"""")","=IFERROR(AVERAGE(K110:K119),"""")","=IFERROR(AVERAGE(L110:L119),"""")","=IFERROR(AVERAGE(M110:M119),"""")","=IFERROR(AVERAGE(N110:N119),"""")","=IFERROR(AVERAGE(O110:O119),"""")","=IFERROR(AVERAGE(P110:P119),"""")","=IFERROR(AVERAGE(Q110:Q119),"""")","=IFERROR(AVERAGE(R110:R119),"""")","=IFERROR(AVERAGE(S110:S119),"""")"
official_sonnet-5,baseline,WebTestBench_0054,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E110:E119),COUNT(E110:E119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F110:F119),COUNT(F110:F119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G110:G119),COUNT(G110:G119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H110:H119),COUNT(H110:H119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I110:I119),COUNT(I110:I119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J110:J119),COUNT(J110:J119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K110:K119),COUNT(K110:K119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L110:L119),COUNT(L110:L119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M110:M119),COUNT(M110:M119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N110:N119),COUNT(N110:N119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O110:O119),COUNT(O110:O119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P110:P119),COUNT(P110:P119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q110:Q119),COUNT(Q110:Q119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R110:R119),COUNT(R110:R119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S110:S119),COUNT(S110:S119)),0)"
official_sonnet-5,baseline,WebTestBench_0063,1,0.0,0.0,0.0,114,113,465.2,359.8,77.8,27.6,203,159096,7768795,"=IF(COUNT(N122,O122,P122)=0,"""",N122+O122*2+P122*0.1)",29122,"=IF(COUNT(Q122,R122)=0,"""",Q122+R122*3)"
official_sonnet-5,baseline,WebTestBench_0063,2,0.0,0.0,0.0,138,136,759.1,481.8,107.9,169.4,259,188519,10394923,"=IF(COUNT(N123,O123,P123)=0,"""",N123+O123*2+P123*0.1)",43250,"=IF(COUNT(Q123,R123)=0,"""",Q123+R123*3)"
official_sonnet-5,baseline,WebTestBench_0063,3,1.0,0.25,0.4,131,130,609.7,462.6,103.5,43.6,247,169309,11431883,"=IF(COUNT(N124,O124,P124)=0,"""",N124+O124*2+P124*0.1)",38789,"=IF(COUNT(Q124,R124)=0,"""",Q124+R124*3)"
official_sonnet-5,baseline,WebTestBench_0063,4,1.0,0.25,0.4,115,114,671.5,525.9,95.8,49.8,213,148972,8009283,"=IF(COUNT(N125,O125,P125)=0,"""",N125+O125*2+P125*0.1)",36704,"=IF(COUNT(Q125,R125)=0,"""",Q125+R125*3)"
official_sonnet-5,baseline,WebTestBench_0063,5,1.0,0.25,0.4,117,116,489.5,379.9,82.1,27.5,215,162321,8986813,"=IF(COUNT(N126,O126,P126)=0,"""",N126+O126*2+P126*0.1)",32448,"=IF(COUNT(Q126,R126)=0,"""",Q126+R126*3)"
official_sonnet-5,baseline,WebTestBench_0063,6,1.0,0.25,0.4,124,122,692.9,463.4,93.6,135.9,221,273465,9091437,"=IF(COUNT(N127,O127,P127)=0,"""",N127+O127*2+P127*0.1)",41847,"=IF(COUNT(Q127,R127)=0,"""",Q127+R127*3)"
official_sonnet-5,baseline,WebTestBench_0063,7,0.0,0.0,0.0,118,116,745.0,524.3,89.5,131.2,217,286880,8486278,"=IF(COUNT(N128,O128,P128)=0,"""",N128+O128*2+P128*0.1)",47815,"=IF(COUNT(Q128,R128)=0,"""",Q128+R128*3)"
official_sonnet-5,baseline,WebTestBench_0063,8,1.0,0.25,0.4,113,112,520.0,362.7,93.6,63.7,205,162342,8394972,"=IF(COUNT(N129,O129,P129)=0,"""",N129+O129*2+P129*0.1)",34613,"=IF(COUNT(Q129,R129)=0,"""",Q129+R129*3)"
official_sonnet-5,baseline,WebTestBench_0063,9,1.0,0.25,0.4,128,127,501.4,333.0,94.9,73.5,235,165053,10607824,"=IF(COUNT(N130,O130,P130)=0,"""",N130+O130*2+P130*0.1)",31824,"=IF(COUNT(Q130,R130)=0,"""",Q130+R130*3)"
official_sonnet-5,baseline,WebTestBench_0063,10,0.0,0.0,0.0,104,103,549.9,420.4,91.7,37.8,189,143648,7139675,"=IF(COUNT(N131,O131,P131)=0,"""",N131+O131*2+P131*0.1)",35133,"=IF(COUNT(Q131,R131)=0,"""",Q131+R131*3)"
