run_id,condition,app,rep,overall_precision,overall_recall,overall_f1,num_turns,tool_calls,duration_s,model_s,tool_s,other_s,input_tokens,cache_creation_tokens,cache_read_tokens,effective_input_tokens,output_tokens,effective_tokens
official_opus_baseline,baseline,WebTestBench_0010,6,1.0,0.8,0.8889,152,151,457.4,354.9,71.5,31.0,302,89401,7578657,"=IF(COUNT(N67,O67,P67)=0,"""",N67+O67*2+P67*0.1)",25109,"=IF(COUNT(Q67,R67)=0,"""",Q67+R67*3)"
official_opus_baseline,baseline,WebTestBench_0010,7,0.8,0.8,0.8,125,124,438.0,328.8,67.5,41.7,234,95758,6215442,"=IF(COUNT(N68,O68,P68)=0,"""",N68+O68*2+P68*0.1)",25409,"=IF(COUNT(Q68,R68)=0,"""",Q68+R68*3)"
official_opus_baseline,baseline,WebTestBench_0010,8,1.0,0.8,0.8889,146,145,488.0,384.9,67.8,35.3,290,88961,7084873,"=IF(COUNT(N69,O69,P69)=0,"""",N69+O69*2+P69*0.1)",27110,"=IF(COUNT(Q69,R69)=0,"""",Q69+R69*3)"
official_opus_baseline,baseline,WebTestBench_0010,9,0.8,0.8,0.8,148,147,525.2,384.4,96.0,44.8,272,90435,6532524,"=IF(COUNT(N70,O70,P70)=0,"""",N70+O70*2+P70*0.1)",29225,"=IF(COUNT(Q70,R70)=0,"""",Q70+R70*3)"
official_opus_baseline,baseline,WebTestBench_0010,10,0.8,0.8,0.8,135,134,436.9,329.2,70.5,37.2,268,77498,5780284,"=IF(COUNT(N71,O71,P71)=0,"""",N71+O71*2+P71*0.1)",22430,"=IF(COUNT(Q71,R71)=0,"""",Q71+R71*3)"
official_opus_baseline,baseline,WebTestBench_0010,avg,"=IFERROR(AVERAGE(E62:E71),"""")","=IFERROR(AVERAGE(F62:F71),"""")","=IFERROR(AVERAGE(G62:G71),"""")","=IFERROR(AVERAGE(H62:H71),"""")","=IFERROR(AVERAGE(I62:I71),"""")","=IFERROR(AVERAGE(J62:J71),"""")","=IFERROR(AVERAGE(K62:K71),"""")","=IFERROR(AVERAGE(L62:L71),"""")","=IFERROR(AVERAGE(M62:M71),"""")","=IFERROR(AVERAGE(N62:N71),"""")","=IFERROR(AVERAGE(O62:O71),"""")","=IFERROR(AVERAGE(P62:P71),"""")","=IFERROR(AVERAGE(Q62:Q71),"""")","=IFERROR(AVERAGE(R62:R71),"""")","=IFERROR(AVERAGE(S62:S71),"""")"
official_opus_baseline,baseline,WebTestBench_0010,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E62:E71),COUNT(E62:E71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F62:F71),COUNT(F62:F71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G62:G71),COUNT(G62:G71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H62:H71),COUNT(H62:H71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I62:I71),COUNT(I62:I71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J62:J71),COUNT(J62:J71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K62:K71),COUNT(K62:K71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L62:L71),COUNT(L62:L71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M62:M71),COUNT(M62:M71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N62:N71),COUNT(N62:N71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O62:O71),COUNT(O62:O71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P62:P71),COUNT(P62:P71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q62:Q71),COUNT(Q62:Q71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R62:R71),COUNT(R62:R71)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S62:S71),COUNT(S62:S71)),0)"
official_opus_baseline,baseline,WebTestBench_0019,1,1.0,0.8571,0.9231,171,170,527.8,405.3,79.3,43.2,340,98373,8979271,"=IF(COUNT(N74,O74,P74)=0,"""",N74+O74*2+P74*0.1)",27287,"=IF(COUNT(Q74,R74)=0,"""",Q74+R74*3)"
official_opus_baseline,baseline,WebTestBench_0019,2,1.0,0.8571,0.9231,197,196,684.7,534.3,111.3,39.1,388,100805,10511928,"=IF(COUNT(N75,O75,P75)=0,"""",N75+O75*2+P75*0.1)",34596,"=IF(COUNT(Q75,R75)=0,"""",Q75+R75*3)"
official_opus_baseline,baseline,WebTestBench_0019,3,1.0,0.8571,0.9231,156,155,492.2,382.3,83.9,26.0,310,85594,7428257,"=IF(COUNT(N76,O76,P76)=0,"""",N76+O76*2+P76*0.1)",24903,"=IF(COUNT(Q76,R76)=0,"""",Q76+R76*3)"
official_opus_baseline,baseline,WebTestBench_0019,4,1.0,0.8571,0.9231,176,175,556.0,437.0,89.8,29.2,350,95238,9291387,"=IF(COUNT(N77,O77,P77)=0,"""",N77+O77*2+P77*0.1)",28608,"=IF(COUNT(Q77,R77)=0,"""",Q77+R77*3)"
official_opus_baseline,baseline,WebTestBench_0019,5,1.0,0.8571,0.9231,164,163,497.3,382.3,88.0,27.0,324,83682,7555692,"=IF(COUNT(N78,O78,P78)=0,"""",N78+O78*2+P78*0.1)",25049,"=IF(COUNT(Q78,R78)=0,"""",Q78+R78*3)"
official_opus_baseline,baseline,WebTestBench_0019,6,1.0,0.8571,0.9231,163,162,478.5,354.8,90.9,32.8,324,84413,7583545,"=IF(COUNT(N79,O79,P79)=0,"""",N79+O79*2+P79*0.1)",24717,"=IF(COUNT(Q79,R79)=0,"""",Q79+R79*3)"
official_opus_baseline,baseline,WebTestBench_0019,7,1.0,0.8571,0.9231,168,167,538.2,421.2,90.2,26.8,330,94012,8907585,"=IF(COUNT(N80,O80,P80)=0,"""",N80+O80*2+P80*0.1)",28798,"=IF(COUNT(Q80,R80)=0,"""",Q80+R80*3)"
official_opus_baseline,baseline,WebTestBench_0019,8,1.0,0.7143,0.8333,164,163,486.8,378.5,72.9,35.4,308,92498,8097947,"=IF(COUNT(N81,O81,P81)=0,"""",N81+O81*2+P81*0.1)",26189,"=IF(COUNT(Q81,R81)=0,"""",Q81+R81*3)"
official_opus_baseline,baseline,WebTestBench_0019,9,1.0,0.8571,0.9231,161,160,473.3,364.8,83.8,24.7,320,89532,8445359,"=IF(COUNT(N82,O82,P82)=0,"""",N82+O82*2+P82*0.1)",24440,"=IF(COUNT(Q82,R82)=0,"""",Q82+R82*3)"
official_opus_baseline,baseline,WebTestBench_0019,10,1.0,0.8571,0.9231,161,160,488.1,376.7,83.7,27.7,316,90556,8154576,"=IF(COUNT(N83,O83,P83)=0,"""",N83+O83*2+P83*0.1)",24786,"=IF(COUNT(Q83,R83)=0,"""",Q83+R83*3)"
official_opus_baseline,baseline,WebTestBench_0019,avg,"=IFERROR(AVERAGE(E74:E83),"""")","=IFERROR(AVERAGE(F74:F83),"""")","=IFERROR(AVERAGE(G74:G83),"""")","=IFERROR(AVERAGE(H74:H83),"""")","=IFERROR(AVERAGE(I74:I83),"""")","=IFERROR(AVERAGE(J74:J83),"""")","=IFERROR(AVERAGE(K74:K83),"""")","=IFERROR(AVERAGE(L74:L83),"""")","=IFERROR(AVERAGE(M74:M83),"""")","=IFERROR(AVERAGE(N74:N83),"""")","=IFERROR(AVERAGE(O74:O83),"""")","=IFERROR(AVERAGE(P74:P83),"""")","=IFERROR(AVERAGE(Q74:Q83),"""")","=IFERROR(AVERAGE(R74:R83),"""")","=IFERROR(AVERAGE(S74:S83),"""")"
official_opus_baseline,baseline,WebTestBench_0019,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E74:E83),COUNT(E74:E83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F74:F83),COUNT(F74:F83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G74:G83),COUNT(G74:G83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H74:H83),COUNT(H74:H83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I74:I83),COUNT(I74:I83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J74:J83),COUNT(J74:J83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K74:K83),COUNT(K74:K83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L74:L83),COUNT(L74:L83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M74:M83),COUNT(M74:M83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N74:N83),COUNT(N74:N83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O74:O83),COUNT(O74:O83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P74:P83),COUNT(P74:P83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q74:Q83),COUNT(Q74:Q83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R74:R83),COUNT(R74:R83)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S74:S83),COUNT(S74:S83)),0)"
official_opus_baseline,baseline,WebTestBench_0023,1,0.8571,1.0,0.9231,249,248,1005.1,781.8,154.1,69.2,496,141595,18183293,"=IF(COUNT(N86,O86,P86)=0,"""",N86+O86*2+P86*0.1)",53670,"=IF(COUNT(Q86,R86)=0,"""",Q86+R86*3)"
official_opus_baseline,baseline,WebTestBench_0023,2,0.8571,1.0,0.9231,276,275,1175.0,941.7,162.0,71.3,550,159706,23746795,"=IF(COUNT(N87,O87,P87)=0,"""",N87+O87*2+P87*0.1)",60296,"=IF(COUNT(Q87,R87)=0,"""",Q87+R87*3)"
official_opus_baseline,baseline,WebTestBench_0023,3,0.8571,1.0,0.9231,226,225,789.7,601.1,134.7,53.9,436,127937,15747062,"=IF(COUNT(N88,O88,P88)=0,"""",N88+O88*2+P88*0.1)",40371,"=IF(COUNT(Q88,R88)=0,"""",Q88+R88*3)"
official_opus_baseline,baseline,WebTestBench_0023,4,0.8571,1.0,0.9231,244,243,953.0,749.9,138.2,64.9,468,133267,16556160,"=IF(COUNT(N89,O89,P89)=0,"""",N89+O89*2+P89*0.1)",51634,"=IF(COUNT(Q89,R89)=0,"""",Q89+R89*3)"
official_opus_baseline,baseline,WebTestBench_0023,5,1.0,1.0,1.0,235,234,856.0,639.1,149.5,67.4,460,131729,15937561,"=IF(COUNT(N90,O90,P90)=0,"""",N90+O90*2+P90*0.1)",45542,"=IF(COUNT(Q90,R90)=0,"""",Q90+R90*3)"
official_opus_baseline,baseline,WebTestBench_0023,6,1.0,0.8333,0.9091,254,253,954.1,744.1,144.7,65.3,496,144792,19339711,"=IF(COUNT(N91,O91,P91)=0,"""",N91+O91*2+P91*0.1)",52649,"=IF(COUNT(Q91,R91)=0,"""",Q91+R91*3)"
official_opus_baseline,baseline,WebTestBench_0023,7,0.8,0.6667,0.7273,273,272,1136.3,901.5,175.1,59.7,534,158541,23654930,"=IF(COUNT(N92,O92,P92)=0,"""",N92+O92*2+P92*0.1)",61585,"=IF(COUNT(Q92,R92)=0,"""",Q92+R92*3)"
official_opus_baseline,baseline,WebTestBench_0023,8,0.8571,1.0,0.9231,292,291,970.0,741.2,178.3,50.5,574,146763,22541473,"=IF(COUNT(N93,O93,P93)=0,"""",N93+O93*2+P93*0.1)",49882,"=IF(COUNT(Q93,R93)=0,"""",Q93+R93*3)"
official_opus_baseline,baseline,WebTestBench_0023,9,1.0,1.0,1.0,287,286,1238.6,873.2,313.2,52.2,572,142424,22443796,"=IF(COUNT(N94,O94,P94)=0,"""",N94+O94*2+P94*0.1)",49749,"=IF(COUNT(Q94,R94)=0,"""",Q94+R94*3)"
official_opus_baseline,baseline,WebTestBench_0023,10,0.8333,0.8333,0.8333,286,285,1101.6,864.2,172.4,65.0,542,154641,23183975,"=IF(COUNT(N95,O95,P95)=0,"""",N95+O95*2+P95*0.1)",54923,"=IF(COUNT(Q95,R95)=0,"""",Q95+R95*3)"
official_opus_baseline,baseline,WebTestBench_0023,avg,"=IFERROR(AVERAGE(E86:E95),"""")","=IFERROR(AVERAGE(F86:F95),"""")","=IFERROR(AVERAGE(G86:G95),"""")","=IFERROR(AVERAGE(H86:H95),"""")","=IFERROR(AVERAGE(I86:I95),"""")","=IFERROR(AVERAGE(J86:J95),"""")","=IFERROR(AVERAGE(K86:K95),"""")","=IFERROR(AVERAGE(L86:L95),"""")","=IFERROR(AVERAGE(M86:M95),"""")","=IFERROR(AVERAGE(N86:N95),"""")","=IFERROR(AVERAGE(O86:O95),"""")","=IFERROR(AVERAGE(P86:P95),"""")","=IFERROR(AVERAGE(Q86:Q95),"""")","=IFERROR(AVERAGE(R86:R95),"""")","=IFERROR(AVERAGE(S86:S95),"""")"
official_opus_baseline,baseline,WebTestBench_0023,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E86:E95),COUNT(E86:E95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F86:F95),COUNT(F86:F95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G86:G95),COUNT(G86:G95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H86:H95),COUNT(H86:H95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I86:I95),COUNT(I86:I95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J86:J95),COUNT(J86:J95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K86:K95),COUNT(K86:K95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L86:L95),COUNT(L86:L95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M86:M95),COUNT(M86:M95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N86:N95),COUNT(N86:N95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O86:O95),COUNT(O86:O95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P86:P95),COUNT(P86:P95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q86:Q95),COUNT(Q86:Q95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R86:R95),COUNT(R86:R95)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S86:S95),COUNT(S86:S95)),0)"
official_opus_baseline,baseline,WebTestBench_0045,1,1.0,0.6667,0.8,106,105,461.6,338.9,58.7,64.0,180,90943,4269625,"=IF(COUNT(N98,O98,P98)=0,"""",N98+O98*2+P98*0.1)",25524,"=IF(COUNT(Q98,R98)=0,"""",Q98+R98*3)"
official_opus_baseline,baseline,WebTestBench_0045,2,1.0,0.6667,0.8,112,111,496.4,372.6,61.1,62.7,222,77292,4515473,"=IF(COUNT(N99,O99,P99)=0,"""",N99+O99*2+P99*0.1)",25761,"=IF(COUNT(Q99,R99)=0,"""",Q99+R99*3)"
official_opus_baseline,baseline,WebTestBench_0045,3,1.0,0.6667,0.8,94,93,379.4,283.7,50.9,44.8,160,74968,3170435,"=IF(COUNT(N100,O100,P100)=0,"""",N100+O100*2+P100*0.1)",20373,"=IF(COUNT(Q100,R100)=0,"""",Q100+R100*3)"
official_opus_baseline,baseline,WebTestBench_0045,4,1.0,0.6667,0.8,101,100,407.6,318.4,53.1,36.1,188,72471,3645201,"=IF(COUNT(N101,O101,P101)=0,"""",N101+O101*2+P101*0.1)",21514,"=IF(COUNT(Q101,R101)=0,"""",Q101+R101*3)"
official_opus_baseline,baseline,WebTestBench_0045,5,1.0,0.6667,0.8,115,114,493.3,374.4,58.2,60.7,200,87505,4586487,"=IF(COUNT(N102,O102,P102)=0,"""",N102+O102*2+P102*0.1)",27687,"=IF(COUNT(Q102,R102)=0,"""",Q102+R102*3)"
official_opus_baseline,baseline,WebTestBench_0045,6,1.0,0.6667,0.8,105,104,408.6,302.2,53.4,53.0,182,80178,3719219,"=IF(COUNT(N103,O103,P103)=0,"""",N103+O103*2+P103*0.1)",23223,"=IF(COUNT(Q103,R103)=0,"""",Q103+R103*3)"
official_opus_baseline,baseline,WebTestBench_0045,7,1.0,0.6667,0.8,125,124,505.4,391.9,68.5,45.0,238,90443,5606056,"=IF(COUNT(N104,O104,P104)=0,"""",N104+O104*2+P104*0.1)",26891,"=IF(COUNT(Q104,R104)=0,"""",Q104+R104*3)"
official_opus_baseline,baseline,WebTestBench_0045,8,1.0,0.6667,0.8,97,96,518.2,401.1,67.2,49.9,182,72210,3323208,"=IF(COUNT(N105,O105,P105)=0,"""",N105+O105*2+P105*0.1)",22315,"=IF(COUNT(Q105,R105)=0,"""",Q105+R105*3)"
official_opus_baseline,baseline,WebTestBench_0045,9,1.0,1.0,1.0,90,89,394.3,292.8,39.0,62.5,154,74009,2891284,"=IF(COUNT(N106,O106,P106)=0,"""",N106+O106*2+P106*0.1)",23464,"=IF(COUNT(Q106,R106)=0,"""",Q106+R106*3)"
official_opus_baseline,baseline,WebTestBench_0045,10,1.0,0.6667,0.8,91,90,373.1,287.4,50.9,34.8,154,72469,2944802,"=IF(COUNT(N107,O107,P107)=0,"""",N107+O107*2+P107*0.1)",20332,"=IF(COUNT(Q107,R107)=0,"""",Q107+R107*3)"
official_opus_baseline,baseline,WebTestBench_0045,avg,"=IFERROR(AVERAGE(E98:E107),"""")","=IFERROR(AVERAGE(F98:F107),"""")","=IFERROR(AVERAGE(G98:G107),"""")","=IFERROR(AVERAGE(H98:H107),"""")","=IFERROR(AVERAGE(I98:I107),"""")","=IFERROR(AVERAGE(J98:J107),"""")","=IFERROR(AVERAGE(K98:K107),"""")","=IFERROR(AVERAGE(L98:L107),"""")","=IFERROR(AVERAGE(M98:M107),"""")","=IFERROR(AVERAGE(N98:N107),"""")","=IFERROR(AVERAGE(O98:O107),"""")","=IFERROR(AVERAGE(P98:P107),"""")","=IFERROR(AVERAGE(Q98:Q107),"""")","=IFERROR(AVERAGE(R98:R107),"""")","=IFERROR(AVERAGE(S98:S107),"""")"
official_opus_baseline,baseline,WebTestBench_0045,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E98:E107),COUNT(E98:E107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F98:F107),COUNT(F98:F107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G98:G107),COUNT(G98:G107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H98:H107),COUNT(H98:H107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I98:I107),COUNT(I98:I107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J98:J107),COUNT(J98:J107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K98:K107),COUNT(K98:K107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L98:L107),COUNT(L98:L107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M98:M107),COUNT(M98:M107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N98:N107),COUNT(N98:N107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O98:O107),COUNT(O98:O107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P98:P107),COUNT(P98:P107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q98:Q107),COUNT(Q98:Q107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R98:R107),COUNT(R98:R107)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S98:S107),COUNT(S98:S107)),0)"
official_opus_baseline,baseline,WebTestBench_0054,1,1.0,1.0,1.0,87,86,425.2,296.1,57.6,71.5,172,90168,4023494,"=IF(COUNT(N110,O110,P110)=0,"""",N110+O110*2+P110*0.1)",26083,"=IF(COUNT(Q110,R110)=0,"""",Q110+R110*3)"
official_opus_baseline,baseline,WebTestBench_0054,2,1.0,1.0,1.0,121,120,545.1,416.5,77.9,50.7,240,111630,7661223,"=IF(COUNT(N111,O111,P111)=0,"""",N111+O111*2+P111*0.1)",31776,"=IF(COUNT(Q111,R111)=0,"""",Q111+R111*3)"
official_opus_baseline,baseline,WebTestBench_0054,3,1.0,1.0,1.0,120,119,576.1,447.8,73.7,54.6,238,113382,7902006,"=IF(COUNT(N112,O112,P112)=0,"""",N112+O112*2+P112*0.1)",32637,"=IF(COUNT(Q112,R112)=0,"""",Q112+R112*3)"
official_opus_baseline,baseline,WebTestBench_0054,4,1.0,1.0,1.0,88,87,524.1,374.5,66.6,83.0,174,95224,4315214,"=IF(COUNT(N113,O113,P113)=0,"""",N113+O113*2+P113*0.1)",29940,"=IF(COUNT(Q113,R113)=0,"""",Q113+R113*3)"
official_opus_baseline,baseline,WebTestBench_0054,5,0.6667,1.0,0.8,94,93,529.8,388.5,61.4,79.9,186,96266,4636965,"=IF(COUNT(N114,O114,P114)=0,"""",N114+O114*2+P114*0.1)",30820,"=IF(COUNT(Q114,R114)=0,"""",Q114+R114*3)"
official_opus_baseline,baseline,WebTestBench_0054,6,1.0,1.0,1.0,107,106,482.2,367.6,64.9,49.7,212,105886,6041646,"=IF(COUNT(N115,O115,P115)=0,"""",N115+O115*2+P115*0.1)",29472,"=IF(COUNT(Q115,R115)=0,"""",Q115+R115*3)"
official_opus_baseline,baseline,WebTestBench_0054,7,1.0,1.0,1.0,123,122,582.4,424.7,92.9,64.8,244,105148,7076057,"=IF(COUNT(N116,O116,P116)=0,"""",N116+O116*2+P116*0.1)",33668,"=IF(COUNT(Q116,R116)=0,"""",Q116+R116*3)"
official_opus_baseline,baseline,WebTestBench_0054,8,0.6667,1.0,0.8,105,104,558.6,385.5,74.0,99.1,182,103977,5385364,"=IF(COUNT(N117,O117,P117)=0,"""",N117+O117*2+P117*0.1)",33747,"=IF(COUNT(Q117,R117)=0,"""",Q117+R117*3)"
official_opus_baseline,baseline,WebTestBench_0054,9,1.0,1.0,1.0,112,111,448.6,330.8,64.7,53.1,212,94947,5943515,"=IF(COUNT(N118,O118,P118)=0,"""",N118+O118*2+P118*0.1)",27775,"=IF(COUNT(Q118,R118)=0,"""",Q118+R118*3)"
official_opus_baseline,baseline,WebTestBench_0054,10,0.6667,1.0,0.8,114,113,565.1,374.8,111.2,79.1,216,116871,7289857,"=IF(COUNT(N119,O119,P119)=0,"""",N119+O119*2+P119*0.1)",32199,"=IF(COUNT(Q119,R119)=0,"""",Q119+R119*3)"
official_opus_baseline,baseline,WebTestBench_0054,avg,"=IFERROR(AVERAGE(E110:E119),"""")","=IFERROR(AVERAGE(F110:F119),"""")","=IFERROR(AVERAGE(G110:G119),"""")","=IFERROR(AVERAGE(H110:H119),"""")","=IFERROR(AVERAGE(I110:I119),"""")","=IFERROR(AVERAGE(J110:J119),"""")","=IFERROR(AVERAGE(K110:K119),"""")","=IFERROR(AVERAGE(L110:L119),"""")","=IFERROR(AVERAGE(M110:M119),"""")","=IFERROR(AVERAGE(N110:N119),"""")","=IFERROR(AVERAGE(O110:O119),"""")","=IFERROR(AVERAGE(P110:P119),"""")","=IFERROR(AVERAGE(Q110:Q119),"""")","=IFERROR(AVERAGE(R110:R119),"""")","=IFERROR(AVERAGE(S110:S119),"""")"
official_opus_baseline,baseline,WebTestBench_0054,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E110:E119),COUNT(E110:E119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F110:F119),COUNT(F110:F119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G110:G119),COUNT(G110:G119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H110:H119),COUNT(H110:H119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I110:I119),COUNT(I110:I119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J110:J119),COUNT(J110:J119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K110:K119),COUNT(K110:K119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L110:L119),COUNT(L110:L119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M110:M119),COUNT(M110:M119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N110:N119),COUNT(N110:N119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O110:O119),COUNT(O110:O119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P110:P119),COUNT(P110:P119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q110:Q119),COUNT(Q110:Q119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R110:R119),COUNT(R110:R119)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S110:S119),COUNT(S110:S119)),0)"
official_opus_baseline,baseline,WebTestBench_0063,1,1.0,1.0,1.0,120,119,809.8,539.7,154.9,115.2,222,116585,7199977,"=IF(COUNT(N122,O122,P122)=0,"""",N122+O122*2+P122*0.1)",41075,"=IF(COUNT(Q122,R122)=0,"""",Q122+R122*3)"
official_opus_baseline,baseline,WebTestBench_0063,2,1.0,0.75,0.8571,102,101,638.8,429.8,142.7,66.3,192,98092,4064047,"=IF(COUNT(N123,O123,P123)=0,"""",N123+O123*2+P123*0.1)",32366,"=IF(COUNT(Q123,R123)=0,"""",Q123+R123*3)"
official_opus_baseline,baseline,WebTestBench_0063,3,1.0,0.75,0.8571,106,105,680.1,382.8,196.7,100.6,204,98077,4674324,"=IF(COUNT(N124,O124,P124)=0,"""",N124+O124*2+P124*0.1)",33543,"=IF(COUNT(Q124,R124)=0,"""",Q124+R124*3)"
official_opus_baseline,baseline,WebTestBench_0063,4,1.0,1.0,1.0,123,122,789.0,555.9,134.1,99.0,224,122872,7703575,"=IF(COUNT(N125,O125,P125)=0,"""",N125+O125*2+P125*0.1)",41830,"=IF(COUNT(Q125,R125)=0,"""",Q125+R125*3)"
official_opus_baseline,baseline,WebTestBench_0063,5,1.0,0.75,0.8571,94,93,529.7,358.6,101.9,69.2,172,90520,3330788,"=IF(COUNT(N126,O126,P126)=0,"""",N126+O126*2+P126*0.1)",26566,"=IF(COUNT(Q126,R126)=0,"""",Q126+R126*3)"
official_opus_baseline,baseline,WebTestBench_0063,6,1.0,0.5,0.6667,113,112,699.7,447.0,177.7,75.0,208,101517,4872015,"=IF(COUNT(N127,O127,P127)=0,"""",N127+O127*2+P127*0.1)",33588,"=IF(COUNT(Q127,R127)=0,"""",Q127+R127*3)"
official_opus_baseline,baseline,WebTestBench_0063,7,1.0,0.25,0.4,93,92,536.2,318.1,164.8,53.3,168,76173,2975768,"=IF(COUNT(N128,O128,P128)=0,"""",N128+O128*2+P128*0.1)",21445,"=IF(COUNT(Q128,R128)=0,"""",Q128+R128*3)"
official_opus_baseline,baseline,WebTestBench_0063,8,1.0,0.5,0.6667,98,97,674.7,429.2,148.6,96.9,188,104385,4263168,"=IF(COUNT(N129,O129,P129)=0,"""",N129+O129*2+P129*0.1)",34969,"=IF(COUNT(Q129,R129)=0,"""",Q129+R129*3)"
official_opus_baseline,baseline,WebTestBench_0063,9,1.0,0.5,0.6667,101,100,616.2,402.6,120.8,92.8,198,90377,4175737,"=IF(COUNT(N130,O130,P130)=0,"""",N130+O130*2+P130*0.1)",30730,"=IF(COUNT(Q130,R130)=0,"""",Q130+R130*3)"
official_opus_baseline,baseline,WebTestBench_0063,10,1.0,0.5,0.6667,124,123,840.4,552.3,195.0,93.1,228,120915,7862874,"=IF(COUNT(N131,O131,P131)=0,"""",N131+O131*2+P131*0.1)",42127,"=IF(COUNT(Q131,R131)=0,"""",Q131+R131*3)"
